mal_id,title,type,source,episodes,aired_from,duration,rating,score,scored_by,rank,popularity,members,favorites,season,studios,producers,licensors,genres
45326,Chan Yi,TV,Original,15.0,2012-01-01,5 min per ep,G - All Ages,,,15726.0,27858,99,0,,Inconnu,Inconnu,Inconnu,Inconnu
45327,Menghuan Maomi Wu,TV,Original,52.0,2015-01-01,7 min per ep,G - All Ages,,,18632.0,28125,96,0,,Inconnu,Inconnu,Inconnu,Fantasy
45328,Lao Kai de Qihuan Tanxian Zhi Lu,TV,Original,24.0,2014-01-01,14 min per ep,PG - Children,,,18224.0,27869,99,0,,Inconnu,Inconnu,Inconnu,Adventure|Fantasy
45329,Xi Hang Zongdongyuan: Loulan Chuanqi,TV,Original,26.0,2014-01-01,15 min per ep,PG - Children,,,21533.0,28257,95,0,,Inconnu,Inconnu,Inconnu,Fantasy
45330,Xiong Hai Zi Anquan Xiao Jiangtang,ONA,Original,17.0,2019-01-01,3 min per ep,PG - Children,,,22006.0,28880,89,0,,Inconnu,Inconnu,Inconnu,Fantasy
45331,Xiong Hai Zi Dizi Gui,ONA,Original,37.0,2018-01-01,2 min per ep,PG - Children,,,22008.0,29380,83,0,,Inconnu,Inconnu,Inconnu,Inconnu
45332,Xiong Haizi Sanzijing,ONA,Original,13.0,,2 min per ep,PG - Children,,,22009.0,29013,88,0,,Inconnu,Inconnu,Inconnu,Inconnu
45333,Guai Guai Pinyin Lixian Ji,TV,Unknown,20.0,2015-01-01,10 min per ep,PG - Children,,,16793.0,28381,93,0,,Inconnu,Inconnu,Inconnu,Adventure
45334,Guai Guai Pinyin Lixian Ji 2nd Season,TV,Unknown,21.0,2016-01-01,11 min per ep,PG - Children,,,16795.0,28307,94,0,,Inconnu,Inconnu,Inconnu,Adventure
45335,Bing Ji Chaoren Kuaidi Xia,ONA,Original,6.0,2015-01-01,8 min per ep,G - All Ages,,,15497.0,27424,105,0,,Inconnu,Inconnu,Inconnu,Comedy
45337,Bing Ji Chaoren Kuaidi Xia 2nd Season,ONA,Original,16.0,2016-06-14,8 min per ep,G - All Ages,,,15498.0,25885,128,0,,Inconnu,Inconnu,Inconnu,Comedy
45339,Kuaidi Xia Waizhuan,TV,Original,67.0,2015-01-01,2 min per ep,G - All Ages,,,18077.0,28621,91,0,,Inconnu,Inconnu,Inconnu,Comedy
45341,Menghuan Bu Bu Xing,TV,Original,100.0,2014-01-01,5 min per ep,PG - Children,,,18631.0,28745,90,0,,Inconnu,Inconnu,Inconnu,Inconnu
45344,Happy Fuzi,TV,Original,104.0,2000-08-01,6 min per ep,PG - Children,,,16963.0,23342,200,0,summer,Inconnu,Inconnu,Inconnu,Comedy|Fantasy
45345,Happy Fuzi: Chao Neng Pao Dan,TV,Original,52.0,2010-04-01,13 min per ep,PG - Children,,,16964.0,27789,100,0,,Inconnu,Inconnu,Inconnu,Comedy|Fantasy
45347,Happy Fuzi: Yu Shui Jingang,TV,Original,26.0,2009-11-01,13 min per ep,PG - Children,,,16965.0,27788,100,0,,Inconnu,Inconnu,Inconnu,Comedy|Fantasy
45348,Muzhi Xiong Kangji,TV,Original,104.0,2006-01-01,5 min per ep,PG - Children,,,18964.0,27810,100,0,,Inconnu,Inconnu,Inconnu,Fantasy
45350,Heper Yijia,TV,Original,52.0,2013-01-01,15 min per ep,PG - Children,,,17069.0,27791,100,0,,Inconnu,Inconnu,Inconnu,Adventure|Fantasy|Sci-Fi
45351,Koushui Liang Shan,ONA,Novel,20.0,2018-07-18,8 min per ep,G - All Ages,,,18054.0,26393,120,0,,Inconnu,Inconnu,Inconnu,Comedy
45355,Kuaile Dongxi,TV,Unknown,60.0,2003-01-01,10 min per ep,G - All Ages,,,18089.0,28325,94,0,,Inconnu,Inconnu,Inconnu,Comedy
45356,Kuaile Dongxi 2,TV,Unknown,60.0,2006-01-01,10 min per ep,G - All Ages,,,18089.0,28385,93,0,,Inconnu,Inconnu,Inconnu,Comedy
45357,Kuaile Dongxi 3,TV,Unknown,60.0,2009-01-01,10 min per ep,G - All Ages,,,18092.0,28505,92,0,,Inconnu,Inconnu,Inconnu,Comedy
45358,Kuaile Dongxi 4,TV,Unknown,60.0,2010-01-01,15 min per ep,G - All Ages,,,18091.0,28388,93,0,,Inconnu,Inconnu,Inconnu,Comedy
45359,Kuaile Xiao Dongxi,TV,Original,60.0,2010-01-01,10 min per ep,G - All Ages,,,18110.0,28506,92,0,,Inconnu,Inconnu,Inconnu,Comedy
45360,Dongxi Chaguan,TV,Unknown,26.0,2008-01-01,9 min per ep,G - All Ages,,,16262.0,28298,94,0,,Inconnu,Inconnu,Inconnu,Comedy
45361,Kuai Yue Jia Nianhua,TV,Unknown,26.0,2012-01-01,10 min per ep,G - All Ages,,,18074.0,28500,92,0,,Inconnu,Inconnu,Inconnu,Comedy
45362,Kuaile Xiang Qian Chong,TV,Unknown,60.0,2015-01-01,10 min per ep,G - All Ages,,,18108.0,28388,93,0,,Inconnu,Inconnu,Inconnu,Comedy
45363,Kuaile Dongxi 7,TV,Unknown,58.0,2018-01-01,10 min per ep,G - All Ages,,,18094.0,28738,90,0,,Inconnu,Inconnu,Inconnu,Comedy
45364,Wai Shuo Si Da Mingzhu: Wai Shuo Honglou,Special,Web novel,1.0,,6 min,G - All Ages,,,21305.0,27532,104,0,,Inconnu,Inconnu,Inconnu,Comedy|Fantasy
45365,Feng Hua Xianzi Waizhuan,TV,Web novel,58.0,2010-10-01,10 min per ep,G - All Ages,,,16505.0,28301,94,0,,Inconnu,Inconnu,Inconnu,Comedy|Fantasy
45366,Qing Ping Chuanshuo: Dao Tu,ONA,Unknown,1.0,2015-01-01,6 min,PG-13 - Teens 13 or older,,,19728.0,26977,112,0,,Inconnu,Inconnu,Inconnu,Fantasy
45367,Yuncai Mianbao,TV,Unknown,78.0,2012-01-21,10 min per ep,PG - Children,,,22305.0,27276,108,0,,Inconnu,Inconnu,Inconnu,Fantasy
45368,Yuncai Mianbao 2,TV,Unknown,78.0,2015-03-09,10 min per ep,PG - Children,,,22306.0,27691,102,0,,Inconnu,Inconnu,Inconnu,Fantasy
45369,Mumu Buluo,TV,Original,52.0,2012-01-01,7 min per ep,PG - Children,,,18945.0,28129,96,0,,Inconnu,Inconnu,Inconnu,Fantasy
45370,Mumu Buluo 2nd Season,TV,Original,52.0,2014-01-01,7 min per ep,PG - Children,,,18947.0,27970,98,0,,Inconnu,Inconnu,Inconnu,Fantasy
45371,Tianyan Xiao Shentong,TV,Original,500.0,2005-01-01,8 min per ep,PG - Children,,,20982.0,25506,137,0,,Inconnu,Inconnu,Inconnu,Fantasy
45374,Tianyan You Qi Zhao,TV,Original,156.0,2005-01-01,22 min per ep,PG - Children,,,20982.0,26821,114,0,,Inconnu,Inconnu,Inconnu,Adventure
45376,Tian Yanshen Hu,TV,Original,52.0,2007-01-01,22 min per ep,PG - Children,,,20961.0,26357,120,0,,Inconnu,Inconnu,Inconnu,Fantasy
45378,Tian Yanshen Niu,TV,Original,52.0,2009-11-01,22 min per ep,PG - Children,,,20962.0,27394,106,0,,Inconnu,Inconnu,Inconnu,Fantasy
45379,Tian Yanshen Tu,TV,Original,52.0,2011-06-01,22 min per ep,PG - Children,,,20964.0,26909,112,0,,Inconnu,Inconnu,Inconnu,Fantasy
45380,Tianyan Zhi Zhan,TV,Original,52.0,2012-07-01,22 min per ep,PG - Children,,,20985.0,26696,114,0,,Inconnu,Inconnu,Inconnu,Adventure|Sci-Fi
45381,Tianyan Guilai,TV,Original,624.0,2018-04-16,22 min per ep,PG - Children,,,20981.0,26115,123,0,,Inconnu,Inconnu,Inconnu,Fantasy
45384,AU,TV,Mixed media,60.0,2013-01-01,6 min per ep,PG - Children,,,15208.0,26015,126,0,,Inconnu,Inconnu,Inconnu,Comedy
45385,AU: Kaixin Tongnian,TV,Mixed media,60.0,2013-03-01,6 min per ep,PG - Children,,,15213.0,26190,123,0,,Inconnu,Inconnu,Inconnu,Comedy
45386,AU: Baoxiao Xiaoyuan,TV,Mixed media,60.0,2013-11-01,6 min per ep,PG - Children,,,15209.0,23897,181,0,fall,Inconnu,Inconnu,Inconnu,Comedy
45387,AU: Wei Cengzhang Jia You,TV,Mixed media,60.0,2013-12-01,6 min per ep,PG - Children,,,15221.0,26247,122,0,,Inconnu,Inconnu,Inconnu,Comedy
45388,AU: Shenqi Luobo,TV,Mixed media,52.0,2015-01-01,12 min per ep,PG - Children,,,15216.0,26307,121,0,,Inconnu,Inconnu,Inconnu,Comedy
45389,AU: Shenqi Luobo 2nd Season,TV,Mixed media,26.0,2015-01-01,12 min per ep,PG - Children,,,15217.0,25119,145,0,,Inconnu,Inconnu,Inconnu,Comedy
45390,AU: Shenqi Luobo 3rd Season,TV,Mixed media,26.0,2016-01-01,12 min per ep,PG - Children,,,15218.0,25120,145,0,,Inconnu,Inconnu,Inconnu,Comedy
45391,AU: Tu Zhi Lai Le,TV,Mixed media,26.0,2016-01-01,12 min per ep,PG - Children,,,15220.0,26436,119,0,,Inconnu,Inconnu,Inconnu,Comedy
45392,AU: Tu Zhi Lai Le 2nd Season,TV,Mixed media,26.0,2016-01-01,12 min per ep,PG - Children,,,15221.0,25369,139,0,,Inconnu,Inconnu,Inconnu,Comedy
45393,AU: Shen Qihuan Jing,TV,Mixed media,26.0,2017-01-01,7 min per ep,PG - Children,,,15215.0,26191,123,0,,Inconnu,Inconnu,Inconnu,Comedy
45394,AU: De Fannao,TV,Mixed media,26.0,2018-01-01,12 min per ep,PG - Children,,,15210.0,26368,120,0,,Inconnu,Inconnu,Inconnu,Comedy
45395,AU: Tong Qu Xilie,TV,Mixed media,100.0,2018-01-01,1 min per ep,PG - Children,,,15219.0,26252,122,0,,Inconnu,Inconnu,Inconnu,Comedy
45396,AU: Mengxiang Xilie,TV,Mixed media,40.0,2015-01-01,1 min per ep,PG - Children,,,15214.0,26433,119,0,,Inconnu,Inconnu,Inconnu,Comedy
45397,AU: Xue Kexue,TV,Mixed media,32.0,2016-01-01,3 min per ep,PG - Children,,,15223.0,26508,118,0,,Inconnu,Inconnu,Inconnu,Comedy
45398,AU: Xue Kexue 2nd Season,TV,Mixed media,30.0,2018-01-01,3 min per ep,PG - Children,,,15224.0,25617,134,0,,Inconnu,Inconnu,Inconnu,Comedy
45399,AU: De Richang,TV,Mixed media,5.0,2020-01-01,4 min per ep,PG - Children,,,15212.0,26367,120,0,,Inconnu,Inconnu,Inconnu,Comedy
45400,AU: De Fannao 2nd Season,TV,Mixed media,26.0,2019-01-01,12 min per ep,PG - Children,,,15211.0,25033,147,0,,Inconnu,Inconnu,Inconnu,Comedy
45401,Mao Qiu Daya Qi Qu: Lu Zhi Benzou Da Caoyuan,TV,Original,52.0,2012-02-01,11 min per ep,PG - Children,,,18506.0,27737,101,0,,Inconnu,Inconnu,Inconnu,Inconnu
45402,Mao Qiu Daya Qi Qu: Lu Zhi Tuo Xian Piaoliu Ji,TV,Original,52.0,2013-01-01,10 min per ep,PG - Children,,,18507.0,27877,99,0,,Inconnu,Inconnu,Inconnu,Inconnu
45403,Mao Qiu Daya Qi Qu: Lu Zhi Zui Zhang De Lutu,TV,Original,50.0,2017-01-01,10 min per ep,PG - Children,,,18508.0,27595,103,0,,Inconnu,Inconnu,Inconnu,Adventure
45404,Renao Yijia,TV,Original,200.0,2011-01-01,13 min per ep,PG - Children,,,19794.0,27746,101,0,,Inconnu,Inconnu,Inconnu,Inconnu
45406,Niguang Zhi Chan,ONA,Original,3.0,2017-12-14,22 min per ep,PG-13 - Teens 13 or older,,,19116.0,23106,210,0,,Inconnu,Inconnu,Inconnu,Adventure|Fantasy
45407,Xiao Rui Yu Da Mowang,TV,Original,30.0,2011-05-28,15 min per ep,PG - Children,,,21702.0,28870,89,0,,Inconnu,Inconnu,Inconnu,Fantasy
45408,Xiao Rui Yu Da Mowang: Kuaile Leitai,TV,Original,52.0,2012-01-01,15 min per ep,PG - Children,,,21707.0,28874,89,0,,Inconnu,Inconnu,Inconnu,Fantasy
45409,Kaixin Zi Le Fantian,TV,Original,15.0,2012-01-01,3 min per ep,PG - Children,,,17754.0,28826,89,0,,Inconnu,Inconnu,Inconnu,Fantasy
45410,Xiao Rui Yu Da Mowang: Jiazu Shiming,TV,Original,52.0,2013-09-04,12 min per ep,PG - Children,,,21706.0,28776,90,0,,Inconnu,Inconnu,Inconnu,Fantasy
45411,Xiao Rui Yu Da Mowang: Kuai Yue Jiazu,TV,Original,26.0,,12 min per ep,PG - Children,,,21707.0,29220,85,0,,Inconnu,Inconnu,Inconnu,Fantasy
45412,Xiao Rui Yu Da Mowang: Shenqi de Mo Pan,TV,Original,60.0,,15 min per ep,PG - Children,,,21708.0,28262,95,0,,Inconnu,Inconnu,Inconnu,Fantasy
45413,Xiao Rui Yu Da Mowang: Da Mowang De Yinmou,TV,Original,30.0,,15 min per ep,PG - Children,,,21708.0,28553,92,0,,Inconnu,Inconnu,Inconnu,Fantasy
45415,Meng Bao Chengzhang Jiaoyu,ONA,Original,90.0,2015-01-01,1 min per ep,PG - Children,,,18613.0,28398,93,0,,Inconnu,Inconnu,Inconnu,Fantasy
45416,Sou Shen Ji,TV,Novel,52.0,2006-01-01,25 min per ep,G - All Ages,,,20665.0,26418,120,0,,Inconnu,Inconnu,Inconnu,Adventure|Fantasy
45417,Konglong Laile,TV,Original,26.0,2013-07-01,13 min per ep,PG - Children,,,18022.0,24923,150,0,summer,Inconnu,Inconnu,Inconnu,Fantasy
45418,Xiao Ji Caihong,TV,Original,117.0,2016-05-01,5 min per ep,PG - Children,,,21667.0,28681,91,0,,Inconnu,Inconnu,Inconnu,Fantasy
45425,Slow Loop,TV,Manga,12.0,2022-01-07,24 min per ep,PG-13 - Teens 13 or older,7.27,25883.0,3386.0,2951,70951,297,winter,Connect,AT-X|flying DOG|Houbunsha|Kadokawa Media House|Kadokawa|eStream,Inconnu,Gourmet|Slice of Life
45428,FutureNova: Image Album,Movie,Original,1.0,2014-02-01,4 min,PG-13 - Teens 13 or older,,,16596.0,22785,224,0,,Inconnu,Inconnu,Inconnu,Sci-Fi
45430,Shentan Wei Wei Mao,TV,Original,320.0,2004-01-01,14 min per ep,PG - Children,,,20275.0,28146,96,0,,Inconnu,Inconnu,Inconnu,Inconnu
45431,Mo Mo Dao,TV,Original,52.0,2005-01-01,11 min per ep,PG - Children,,,18820.0,28400,93,0,,Inconnu,Inconnu,Inconnu,Inconnu
45432,Wanju Zhi Jia,TV,Original,38.0,1998-01-01,12 min per ep,PG - Children,,,21346.0,28051,97,0,,Inconnu,Inconnu,Inconnu,Fantasy
45433,Ruyi Tu: Kaixin Nongchang,TV,Original,312.0,2011-01-01,12 min per ep,PG - Children,,,19923.0,27897,99,0,,Inconnu,Inconnu,Inconnu,Fantasy
45434,Ruyi Tu: Hong Jing Shi,TV,Original,52.0,2011-01-01,12 min per ep,PG - Children,,,19921.0,28235,95,0,,Inconnu,Inconnu,Inconnu,Fantasy
45435,Ruyi Tu: Hong Jing Shi Xuji,TV,Original,52.0,2011-01-01,12 min per ep,PG - Children,,,19921.0,28232,95,0,,Inconnu,Inconnu,Inconnu,Fantasy
45436,JM Xiong: Shenqi Moshu,TV,Original,52.0,2011-01-17,16 min per ep,PG - Children,,,17617.0,28321,94,0,,Inconnu,Inconnu,Inconnu,Fantasy
45437,JM Xiong: Mohuan Maxi Tuan,TV,Original,52.0,2012-01-01,16 min per ep,PG - Children,,,17614.0,28492,92,0,,Inconnu,Inconnu,Inconnu,Fantasy
45438,JM Xiong: Tianxin Jijie Hao,TV,Original,52.0,2013-04-02,14 min per ep,PG - Children,,,17618.0,28734,90,0,,Inconnu,Inconnu,Inconnu,Fantasy
45439,JM Xiong: Mo Ping Da Maoxian,TV,Original,52.0,2014-01-01,14 min per ep,PG - Children,,,17615.0,28495,92,0,,Inconnu,Inconnu,Inconnu,Fantasy
45440,Shucai Bu Jimo,TV,Original,432.0,,6 min per ep,PG - Children,,,20454.0,27904,99,0,,Inconnu,Inconnu,Inconnu,Fantasy
45441,Shucai Jingling Da Maoxian,TV,Original,26.0,,12 min per ep,PG - Children,,,20455.0,27905,99,0,,Inconnu,Inconnu,Inconnu,Fantasy
45442,Shucai Baobao Yao Hui Jia,TV,Original,26.0,,12 min per ep,PG - Children,,,20452.0,27750,101,0,,Inconnu,Inconnu,Inconnu,Fantasy
45443,Shucai Wangguo,TV,Original,32.0,2014-01-01,12 min per ep,PG - Children,,,20456.0,27616,103,0,,Inconnu,Inconnu,Inconnu,Adventure|Fantasy
45444,Moshi Juexing: Ruqin,ONA,Original,13.0,2018-05-24,15 min per ep,PG-13 - Teens 13 or older,,,18892.0,19909,392,0,,Oriental Creative Color,Tencent Video,Inconnu,Sci-Fi
45445,Moshi Juexing: Ruqin Part 2,ONA,Original,13.0,2019-07-11,19 min per ep,PG-13 - Teens 13 or older,,,18893.0,21154,314,0,,Oriental Creative Color,Tencent Video,Inconnu,Sci-Fi
45447,Moshi Juexing: Suyuan,ONA,Original,26.0,2020-12-22,23 min per ep,PG-13 - Teens 13 or older,,,18896.0,18598,492,0,,Oriental Creative Color,Tencent Video,Inconnu,Sci-Fi
45448,Dou Hun Wei Zhi Xuan Yue Qiyuan IV,ONA,Original,13.0,2020-05-19,20 min per ep,PG-13 - Teens 13 or older,,,16306.0,19332,437,0,,Yi Chen Animation,Inconnu,Inconnu,Action|Fantasy
45449,Doo Er Huan Dong Xilie,TV,Unknown,17.0,2009-01-01,2 min per ep,PG - Children,,,16267.0,28707,90,0,,Inconnu,Inconnu,Inconnu,Inconnu
45451,Maiquan Keke Man Youji,TV,Unknown,36.0,2009-01-01,15 min per ep,PG - Children,,,18444.0,28122,96,0,,Inconnu,Inconnu,Inconnu,Inconnu
45452,"Zhengjiu Diqiu, Maiquan Keke Zai Hang Dong",TV,Unknown,52.0,2011-03-07,10 min per ep,PG - Children,,,22398.0,28286,95,0,,Inconnu,Inconnu,Inconnu,Inconnu
45453,Maiquan Keke Yuangu Da Maoxian,TV,Original,46.0,2010-02-01,11 min per ep,PG - Children,,,18446.0,24128,174,0,winter,Inconnu,Inconnu,Inconnu,Adventure
45454,Maiquan Keke Xunbao Ji,TV,Original,36.0,2010-01-01,15 min per ep,PG - Children,,,18445.0,28027,97,0,,Inconnu,Inconnu,Inconnu,Inconnu
45455,Maiquan Keke Bao Dao Qiyu Ji,TV,Original,52.0,2011-01-01,11 min per ep,PG - Children,,,18443.0,28121,96,0,,Inconnu,Inconnu,Inconnu,Adventure
45456,Zhi Qu Haidi Cheng,TV,Original,118.0,,11 min per ep,PG - Children,,,22410.0,28175,96,0,,Inconnu,Inconnu,Inconnu,Adventure
45458,Chao Shiqi Xingqiu Lixian Ji,TV,Original,118.0,,11 min per ep,PG - Children,,,15756.0,27146,109,0,,Inconnu,Inconnu,Inconnu,Adventure
45459,Shen Quan Yong Chuang Jixie Cheng,TV,Original,118.0,,11 min per ep,PG - Children,,,20222.0,27466,105,0,,Inconnu,Inconnu,Inconnu,Adventure
45460,Dongwu Xingxing Da Tanxian,TV,Original,52.0,,11 min per ep,PG - Children,,,16261.0,27643,102,0,,Inconnu,Inconnu,Inconnu,Adventure
45461,Xiaoyuan Qiyi Shijian Bu,TV,Original,52.0,,11 min per ep,PG - Children,,,21831.0,28780,90,0,,Inconnu,Inconnu,Inconnu,Inconnu
45462,Xin Maiquan Keke Meishi Tianxia,TV,Original,26.0,2017-01-01,10 min per ep,PG - Children,,,21868.0,28267,95,0,,Inconnu,Inconnu,Inconnu,Inconnu
45463,Xin Maiquan Keke Meishi Tianxia 2nd Season,TV,Original,26.0,2018-01-01,10 min per ep,PG - Children,,,21870.0,28358,94,0,,Inconnu,Inconnu,Inconnu,Inconnu
45464,Baba Qu Na Er,TV,Other,52.0,2014-05-10,23 min per ep,PG - Children,,,15247.0,27415,105,0,,Inconnu,Inconnu,Inconnu,Fantasy
45465,Baba Qu Na Er 2,TV,Other,52.0,,23 min per ep,PG - Children,,,15248.0,27549,103,0,,Inconnu,Inconnu,Inconnu,Adventure
45466,Balabang,TV,Original,26.0,2008-01-01,24 min per ep,PG - Children,,,15328.0,27134,109,0,,Inconnu,Inconnu,Inconnu,Fantasy
45467,Wuzi Shuo,TV,Unknown,50.0,,10 min per ep,G - All Ages,,,21525.0,28549,92,0,,Inconnu,Inconnu,Inconnu,Inconnu
45468,Yule Shuangxiang Pao,TV,Original,114.0,2011-01-01,12 min per ep,G - All Ages,,,22292.0,28887,89,0,,Inconnu,Inconnu,Inconnu,Comedy
45469,Shikong Shaonian,TV,Original,52.0,2008-11-12,12 min per ep,G - All Ages,,,20333.0,28049,97,0,,Inconnu,Inconnu,Inconnu,Adventure|Fantasy
45470,Hei! Xingxing Hu,TV,Original,26.0,2007-01-01,11 min per ep,PG - Children,,,17014.0,28380,93,0,,Inconnu,Inconnu,Inconnu,Fantasy
45471,Hei! Xingxing Hu 2nd Season,TV,Original,26.0,2008-01-01,11 min per ep,PG - Children,,,17016.0,28604,91,0,,Inconnu,Inconnu,Inconnu,Fantasy
45472,Xingxing Hu de Tiyan,TV,Original,104.0,2012-10-31,11 min per ep,PG - Children,,,21956.0,28684,91,0,,Inconnu,Inconnu,Inconnu,Fantasy
45473,Moli Xingxing Hu,TV,Original,52.0,2012-01-01,11 min per ep,PG - Children,,,18865.0,28401,93,0,,Inconnu,Inconnu,Inconnu,Fantasy
45474,Mofa Senlin Da Maoxian,ONA,Original,52.0,,5 min per ep,PG - Children,,,18837.0,27882,99,0,,Inconnu,Inconnu,Inconnu,Fantasy
45475,Meide Huayuan,ONA,Original,98.0,,15 min per ep,PG - Children,,,18584.0,28124,96,0,,Inconnu,Inconnu,Inconnu,Fantasy
45476,Mofa Mama Jiang Gushi,ONA,Original,52.0,,5 min per ep,PG - Children,,,18836.0,28227,95,0,,Inconnu,Inconnu,Inconnu,Fantasy
45479,Xiao Diao Jianghu,ONA,Unknown,34.0,2010-01-01,17 min per ep,G - All Ages,,,21639.0,29290,84,0,,Inconnu,Inconnu,Inconnu,Comedy
45480,Sanzijing Waizhuan,TV,Book,26.0,2013-09-02,12 min per ep,PG - Children,,,20058.0,29143,86,0,,Inconnu,Inconnu,Inconnu,Fantasy
45481,Xiyou Ji de Gushi,TV,Novel,52.0,2014-01-26,11 min per ep,PG - Children,,,22043.0,29168,86,0,,Inconnu,Inconnu,Inconnu,Fantasy
45482,Jixian Kuangbiao,TV,Original,52.0,2009-03-01,21 min per ep,PG-13 - Teens 13 or older,,,17602.0,28114,96,0,,Inconnu,Inconnu,Inconnu,Sci-Fi|Sports
45483,Fuxing Ba Jie: Ji Ji Huo Hou Nian,Special,Unknown,1.0,2016-02-08,44 min,PG - Children,,,16610.0,27156,109,0,,Inconnu,Inconnu,Inconnu,Fantasy
45484,Ben Lang He Ta de Xiao Huoban,TV,Original,36.0,2018-09-29,13 min per ep,PG - Children,,,15452.0,27698,100,0,,Inconnu,Inconnu,Inconnu,Fantasy
45485,Huan Yue Zheng Qianfang,TV,Original,53.0,2007-01-01,12 min per ep,G - All Ages,,,17236.0,29327,83,0,,Inconnu,Inconnu,Inconnu,Comedy
45486,Kuma Kuma Kuma Bear Punch!,TV,Light novel,12.0,2023-04-03,23 min per ep,PG-13 - Teens 13 or older,7.3,38228.0,3185.0,2458,95477,454,spring,EMT Squared,Nippon Animation|AT-X|Nippon Columbia|Tokyo MX|Good Smile Company|Kanon Sound|NichiNare|Kadokawa|Shufu to Seikatsusha|Hike,Crunchyroll,Adventure|Comedy|Fantasy
45489,Aggressive Retsuko (ONA) 4th Season,ONA,Other,10.0,2021-12-16,18 min per ep,PG-13 - Teens 13 or older,7.28,35856.0,3278.0,3177,62409,78,,Fanworks,Sanrio,Inconnu,Comedy
45490,Jia You Jiang Hu,TV,Unknown,26.0,2011-01-01,14 min per ep,PG - Children,,,17453.0,28732,90,0,,Inconnu,Inconnu,Inconnu,Comedy
45492,Xin Shaonian Huang Feihong,TV,Other,36.0,1999-01-01,18 min per ep,PG - Children,,,21889.0,27918,99,0,,Inconnu,Inconnu,Inconnu,Action|Adventure
45493,Kangri Xiao Qibing,TV,Unknown,26.0,2006-01-01,12 min per ep,PG - Children,,,17794.0,28206,95,0,,Inconnu,Inconnu,Inconnu,Inconnu
45494,Tunshu Wan Da,TV,Original,52.0,2012-11-01,12 min per ep,PG - Children,,,21181.0,28762,90,0,,Inconnu,Inconnu,Inconnu,Fantasy
45495,Baobao Bashi: Xiongmao Qi Qi,ONA,Original,16.0,2017-01-01,5 min per ep,PG - Children,,,15373.0,27479,104,0,,Inconnu,Inconnu,Inconnu,Fantasy
45496,Baobao Bashi: Qimiao Shuxue Da Maoxian,ONA,Original,24.0,2017-01-01,10 min per ep,PG - Children,,,15373.0,27775,100,0,,Inconnu,Inconnu,Inconnu,Fantasy
45497,Baobao Bashi: Qimiao Jiuyuan Dui,ONA,Original,32.0,2018-01-01,30 min per ep,PG - Children,,,15372.0,27639,102,0,,Inconnu,Inconnu,Inconnu,Fantasy
45498,Baobao Bashi: Qimiao Hanzi,ONA,Original,48.0,2016-01-01,10 min per ep,PG - Children,,,15370.0,27851,99,1,,Inconnu,Inconnu,Inconnu,Fantasy
45499,Baobao Bashi: Qimiao Hao Xiguan,ONA,Original,17.0,2016-01-01,4 min per ep,PG - Children,,,15371.0,27638,102,0,,Inconnu,Inconnu,Inconnu,Fantasy
45500,Baobao Bashi: Qimiao de Jieri,ONA,Original,9.0,2016-01-01,9 min per ep,PG - Children,,,15369.0,27554,103,0,,Inconnu,Inconnu,Inconnu,Fantasy
45501,Ku Bao Jiazu: Xiao Tu Xiou,TV,Original,130.0,2015-01-01,12 min per ep,PG - Children,,,18061.0,28738,90,0,,Inconnu,Inconnu,Inconnu,Fantasy
45502,Ruyi Ku Bao: Dong Dou Hu,TV,Original,52.0,2013-10-01,12 min per ep,PG - Children,,,19911.0,26161,124,0,fall,Inconnu,Inconnu,Inconnu,Fantasy
45503,Ruyi Ku Bao: Xi Ou Tu,TV,Original,52.0,2013-11-01,12 min per ep,PG - Children,,,19919.0,26487,119,0,fall,Inconnu,Inconnu,Inconnu,Fantasy
45504,Ruyi Ku Bao: Fei Li Niu,TV,Original,52.0,2013-10-01,12 min per ep,PG - Children,,,19913.0,26409,120,0,fall,Inconnu,Inconnu,Inconnu,Fantasy
45505,Ruyi Ku Bao: Guai Li Shu,TV,Original,52.0,2013-06-01,12 min per ep,PG - Children,,,19913.0,26044,126,0,summer,Inconnu,Inconnu,Inconnu,Fantasy
45506,Ruyi Ku Bao: Qiyi Gou,TV,Original,52.0,2013-04-01,12 min per ep,PG - Children,,,19916.0,25233,143,0,spring,Inconnu,Inconnu,Inconnu,Fantasy
45507,Ruyi Ku Bao: Shanzhai Ji,TV,Original,52.0,2013-03-01,12 min per ep,PG - Children,,,19917.0,25099,146,0,spring,Inconnu,Inconnu,Inconnu,Fantasy
45508,Ruyi Ku Bao: Mile Hou,TV,Original,52.0,2012-11-01,12 min per ep,PG - Children,,,19914.0,25557,136,0,fall,Inconnu,Inconnu,Inconnu,Fantasy
45509,Ruyi Ku Bao: Ben Ben Zhu,TV,Original,52.0,2013-06-01,12 min per ep,PG - Children,,,19910.0,25819,130,0,summer,Inconnu,Inconnu,Inconnu,Fantasy
45510,Ruyi Ku Bao: Xiao Shen Yang,TV,Original,52.0,2012-09-01,12 min per ep,PG - Children,,,19919.0,25636,134,0,fall,Inconnu,Inconnu,Inconnu,Fantasy
45511,Ruyi Ku Bao: Qicai She,TV,Original,52.0,2012-01-01,12 min per ep,PG - Children,,,19915.0,23274,203,0,winter,Inconnu,Inconnu,Inconnu,Fantasy
